"MUN_INFE" "year_notif" "municipio" "uf" "count_vivax" "total" "perc_vivax"
130310 2015 "Nova Olinda do Norte" "Amazonas" 8 8 1
130310 2016 "Nova Olinda do Norte" "Amazonas" 6 6 1
130310 2017 "Nova Olinda do Norte" "Amazonas" 6 8 0.75
130310 2018 "Nova Olinda do Norte" "Amazonas" 6 6 1
130310 2019 "Nova Olinda do Norte" "Amazonas" 17 17 1
130320 2007 "Novo AiraÞo" "Amazonas" 1999 2630 0.760076045627376
130320 2008 "Novo AiraÞo" "Amazonas" 775 919 0.843307943416757
130320 2009 "Novo AiraÞo" "Amazonas" 551 579 0.951640759930915
130320 2010 "Novo AiraÞo" "Amazonas" 298 299 0.996655518394649
130320 2011 "Novo AiraÞo" "Amazonas" 326 326 1
130320 2012 "Novo AiraÞo" "Amazonas" 438 438 1
130320 2013 "Novo AiraÞo" "Amazonas" 143 143 1
130320 2014 "Novo AiraÞo" "Amazonas" 62 62 1
130320 2015 "Novo AiraÞo" "Amazonas" 90 90 1
130320 2016 "Novo AiraÞo" "Amazonas" 40 40 1
130320 2017 "Novo AiraÞo" "Amazonas" 663 665 0.996992481203008
130320 2018 "Novo AiraÞo" "Amazonas" 570 576 0.989583333333333
130320 2019 "Novo AiraÞo" "Amazonas" 446 446 1
130330 2007 "Novo AripuanaÞ" "Amazonas" 4329 5147 0.84107246939965
130330 2008 "Novo AripuanaÞ" "Amazonas" 2090 2961 0.705842620736238
130330 2009 "Novo AripuanaÞ" "Amazonas" 1478 2200 0.671818181818182
130330 2010 "Novo AripuanaÞ" "Amazonas" 877 1136 0.772007042253521
130330 2011 "Novo AripuanaÞ" "Amazonas" 766 932 0.821888412017167
130330 2012 "Novo AripuanaÞ" "Amazonas" 149 161 0.925465838509317
130330 2013 "Novo AripuanaÞ" "Amazonas" 98 102 0.96078431372549
130330 2014 "Novo AripuanaÞ" "Amazonas" 79 79 1
130330 2015 "Novo AripuanaÞ" "Amazonas" 58 59 0.983050847457627
130330 2016 "Novo AripuanaÞ" "Amazonas" 56 56 1
130330 2017 "Novo AripuanaÞ" "Amazonas" 153 173 0.884393063583815
130330 2018 "Novo AripuanaÞ" "Amazonas" 400 487 0.82135523613963
130330 2019 "Novo AripuanaÞ" "Amazonas" 1167 1204 0.969269102990033
130340 2007 "Parintins" "Amazonas" 62 67 0.925373134328358
130340 2008 "Parintins" "Amazonas" 58 62 0.935483870967742
130340 2009 "Parintins" "Amazonas" 34 42 0.80952380952381
130340 2010 "Parintins" "Amazonas" 26 26 1
130340 2011 "Parintins" "Amazonas" 24 24 1
130340 2012 "Parintins" "Amazonas" 16 17 0.941176470588235
130340 2013 "Parintins" "Amazonas" 7 7 1
130340 2014 "Parintins" "Amazonas" 10 10 1
130340 2015 "Parintins" "Amazonas" 7 7 1
130340 2016 "Parintins" "Amazonas" 2 2 1
130340 2017 "Parintins" "Amazonas" 5 5 1
130340 2018 "Parintins" "Amazonas" 4 4 1
130340 2019 "Parintins" "Amazonas" 1 1 1
130350 2007 "Pauini" "Amazonas" 500 603 0.829187396351575
130350 2008 "Pauini" "Amazonas" 284 307 0.925081433224756
130350 2009 "Pauini" "Amazonas" 1504 1532 0.981723237597911
130350 2010 "Pauini" "Amazonas" 466 507 0.919132149901381
130350 2011 "Pauini" "Amazonas" 226 234 0.965811965811966
130350 2012 "Pauini" "Amazonas" 912 939 0.971246006389776
130350 2013 "Pauini" "Amazonas" 1305 1482 0.880566801619433
130350 2014 "Pauini" "Amazonas" 1817 2172 0.836556169429098
130350 2015 "Pauini" "Amazonas" 1025 1247 0.821972734562951
130350 2016 "Pauini" "Amazonas" 234 286 0.818181818181818
130350 2017 "Pauini" "Amazonas" 356 388 0.917525773195876
130350 2018 "Pauini" "Amazonas" 342 342 1
130350 2019 "Pauini" "Amazonas" 769 916 0.839519650655022
130353 2007 "Presidente Figueiredo" "Amazonas" 5442 6349 0.857142857142857
130353 2008 "Presidente Figueiredo" "Amazonas" 4061 4541 0.894296410482273
130353 2009 "Presidente Figueiredo" "Amazonas" 1598 1647 0.970248937462052
130353 2010 "Presidente Figueiredo" "Amazonas" 1079 1090 0.989908256880734
130353 2011 "Presidente Figueiredo" "Amazonas" 737 743 0.991924629878869
130353 2012 "Presidente Figueiredo" "Amazonas" 723 737 0.981004070556309
130353 2013 "Presidente Figueiredo" "Amazonas" 752 755 0.996026490066225
130353 2014 "Presidente Figueiredo" "Amazonas" 733 733 1
130353 2015 "Presidente Figueiredo" "Amazonas" 574 581 0.987951807228916
130353 2016 "Presidente Figueiredo" "Amazonas" 2068 2074 0.997107039537126
130353 2017 "Presidente Figueiredo" "Amazonas" 3274 3274 1
130353 2018 "Presidente Figueiredo" "Amazonas" 2067 2069 0.999033349444176
130353 2019 "Presidente Figueiredo" "Amazonas" 1458 1459 0.999314599040439
130356 2007 "Rio Preto da Eva" "Amazonas" 5580 6261 0.891231432678486
130356 2008 "Rio Preto da Eva" "Amazonas" 1988 2104 0.944866920152091
130356 2009 "Rio Preto da Eva" "Amazonas" 1687 1833 0.920349154391708
130356 2010 "Rio Preto da Eva" "Amazonas" 1768 1789 0.988261598658468
130356 2011 "Rio Preto da Eva" "Amazonas" 1620 1624 0.997536945812808
130356 2012 "Rio Preto da Eva" "Amazonas" 1267 1279 0.99061767005473
130356 2013 "Rio Preto da Eva" "Amazonas" 973 998 0.974949899799599
130356 2014 "Rio Preto da Eva" "Amazonas" 199 204 0.975490196078431
130356 2015 "Rio Preto da Eva" "Amazonas" 222 223 0.995515695067265
130356 2016 "Rio Preto da Eva" "Amazonas" 738 738 1
130356 2017 "Rio Preto da Eva" "Amazonas" 1724 1725 0.999420289855072
130356 2018 "Rio Preto da Eva" "Amazonas" 1566 1567 0.999361837906828
130356 2019 "Rio Preto da Eva" "Amazonas" 615 615 1
130360 2007 "Santa Isabel do Rio Negro" "Amazonas" 3512 5564 0.631200575125809
130360 2008 "Santa Isabel do Rio Negro" "Amazonas" 2705 4305 0.628339140534262
130360 2009 "Santa Isabel do Rio Negro" "Amazonas" 508 636 0.79874213836478
130360 2010 "Santa Isabel do Rio Negro" "Amazonas" 774 812 0.95320197044335
130360 2011 "Santa Isabel do Rio Negro" "Amazonas" 972 1189 0.817493692178301
130360 2012 "Santa Isabel do Rio Negro" "Amazonas" 315 353 0.892351274787535
130360 2013 "Santa Isabel do Rio Negro" "Amazonas" 189 211 0.895734597156398
130360 2014 "Santa Isabel do Rio Negro" "Amazonas" 271 366 0.740437158469945
130360 2015 "Santa Isabel do Rio Negro" "Amazonas" 968 1528 0.633507853403141
130360 2016 "Santa Isabel do Rio Negro" "Amazonas" 2495 3319 0.751732449532992
130360 2017 "Santa Isabel do Rio Negro" "Amazonas" 6197 8666 0.715093468728364
130360 2018 "Santa Isabel do Rio Negro" "Amazonas" 2605 3518 0.740477544059124
130360 2019 "Santa Isabel do Rio Negro" "Amazonas" 3148 4865 0.647070914696814
130370 2007 "Santo Antônio do Içá" "Amazonas" 1255 1366 0.918740849194729
130370 2008 "Santo Antônio do Içá" "Amazonas" 2114 2177 0.971061093247588
130370 2009 "Santo Antônio do Içá" "Amazonas" 1485 1712 0.867406542056075
130370 2010 "Santo Antônio do Içá" "Amazonas" 289 426 0.678403755868545
130370 2011 "Santo Antônio do Içá" "Amazonas" 297 298 0.996644295302013
130370 2012 "Santo Antônio do Içá" "Amazonas" 1659 1674 0.991039426523297
130370 2013 "Santo Antônio do Içá" "Amazonas" 1152 1331 0.865514650638618
130370 2014 "Santo Antônio do Içá" "Amazonas" 1880 2396 0.784641068447412
130370 2015 "Santo Antônio do Içá" "Amazonas" 2171 2423 0.895996698307883
130370 2016 "Santo Antônio do Içá" "Amazonas" 342 494 0.692307692307692
130370 2017 "Santo Antônio do Içá" "Amazonas" 405 413 0.980629539951574
130370 2018 "Santo Antônio do Içá" "Amazonas" 922 1124 0.820284697508897
130370 2019 "Santo Antônio do Içá" "Amazonas" 630 983 0.64089521871821
130380 2007 "SaÞo Gabriel da Cachoeira" "Amazonas" 6871 6994 0.982413497283386
130380 2008 "SaÞo Gabriel da Cachoeira" "Amazonas" 4949 5113 0.967924897320555
130380 2009 "SaÞo Gabriel da Cachoeira" "Amazonas" 3605 4040 0.892326732673267
130380 2010 "SaÞo Gabriel da Cachoeira" "Amazonas" 8661 9938 0.871503320587643
130380 2011 "SaÞo Gabriel da Cachoeira" "Amazonas" 5418 5773 0.938506842196432
130380 2012 "SaÞo Gabriel da Cachoeira" "Amazonas" 4283 4536 0.944223985890653
130380 2013 "SaÞo Gabriel da Cachoeira" "Amazonas" 5794 6239 0.928674467062029
130380 2014 "SaÞo Gabriel da Cachoeira" "Amazonas" 4883 5018 0.973096851335193
130380 2015 "SaÞo Gabriel da Cachoeira" "Amazonas" 5855 5858 0.999487879822465
130380 2016 "SaÞo Gabriel da Cachoeira" "Amazonas" 13154 13174 0.998481858205556
130380 2017 "SaÞo Gabriel da Cachoeira" "Amazonas" 13690 14671 0.933133392406789
130380 2018 "SaÞo Gabriel da Cachoeira" "Amazonas" 11715 17761 0.659591239232025
130380 2019 "SaÞo Gabriel da Cachoeira" "Amazonas" 6705 9393 0.713829447460875
130390 2007 "SaÞo Paulo de Olivença" "Amazonas" 572 1033 0.553727008712488
130390 2008 "SaÞo Paulo de Olivença" "Amazonas" 1460 1626 0.897908979089791
130390 2009 "SaÞo Paulo de Olivença" "Amazonas" 2422 2715 0.892081031307551
130390 2010 "SaÞo Paulo de Olivença" "Amazonas" 899 952 0.944327731092437
130390 2011 "SaÞo Paulo de Olivença" "Amazonas" 699 754 0.927055702917772
130390 2012 "SaÞo Paulo de Olivença" "Amazonas" 4134 4433 0.932551319648094
130390 2013 "SaÞo Paulo de Olivença" "Amazonas" 3947 4330 0.911547344110854
130390 2014 "SaÞo Paulo de Olivença" "Amazonas" 1457 1578 0.923320659062104
130390 2015 "SaÞo Paulo de Olivença" "Amazonas" 2828 2916 0.969821673525377
130390 2016 "SaÞo Paulo de Olivença" "Amazonas" 467 478 0.976987447698745
130390 2017 "SaÞo Paulo de Olivença" "Amazonas" 201 202 0.995049504950495
130390 2018 "SaÞo Paulo de Olivença" "Amazonas" 82 82 1
130390 2019 "SaÞo Paulo de Olivença" "Amazonas" 87 89 0.97752808988764
130395 2007 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 1469 2054 0.715189873417722
130395 2008 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 635 822 0.772506082725061
130395 2009 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 340 394 0.862944162436548
130395 2010 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 259 266 0.973684210526316
130395 2011 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 199 199 1
130395 2012 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 10 11 0.909090909090909
130395 2013 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 55 55 1
130395 2014 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 13 13 1
130395 2015 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 170 170 1
130395 2016 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 17 17 1
130395 2017 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 432 432 1
130395 2018 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 613 613 1
130395 2019 "SaÞo SebastiaÞo do UatumaÞ" "Amazonas" 293 293 1
130400 2007 "Silves" "Amazonas" 813 921 0.882736156351791
130400 2008 "Silves" "Amazonas" 765 806 0.949131513647643
130400 2009 "Silves" "Amazonas" 178 182 0.978021978021978
130400 2010 "Silves" "Amazonas" 97 98 0.989795918367347
130400 2011 "Silves" "Amazonas" 24 24 1
130400 2012 "Silves" "Amazonas" 7 7 1
130400 2013 "Silves" "Amazonas" 7 7 1
130400 2014 "Silves" "Amazonas" 20 20 1
130400 2015 "Silves" "Amazonas" 2 2 1
130400 2016 "Silves" "Amazonas" 1 1 1
130400 2017 "Silves" "Amazonas" 12 12 1
130400 2018 "Silves" "Amazonas" 136 136 1
130400 2019 "Silves" "Amazonas" 43 43 1
130406 2007 "Tabatinga" "Amazonas" 1220 1721 0.708890180127833
130406 2008 "Tabatinga" "Amazonas" 785 850 0.923529411764706
130406 2009 "Tabatinga" "Amazonas" 4682 5288 0.885400907715582
130406 2010 "Tabatinga" "Amazonas" 2114 2406 0.878636741479634
130406 2011 "Tabatinga" "Amazonas" 1267 1385 0.914801444043321
130406 2012 "Tabatinga" "Amazonas" 4390 5035 0.871896722939424
130406 2013 "Tabatinga" "Amazonas" 3454 4164 0.829490874159462
130406 2014 "Tabatinga" "Amazonas" 1554 1698 0.915194346289753
130406 2015 "Tabatinga" "Amazonas" 1694 1864 0.908798283261803
130406 2016 "Tabatinga" "Amazonas" 551 644 0.855590062111801
130406 2017 "Tabatinga" "Amazonas" 277 284 0.975352112676056
130406 2018 "Tabatinga" "Amazonas" 158 158 1
130406 2019 "Tabatinga" "Amazonas" 140 140 1
130410 2007 "Tapauá" "Amazonas" 3911 4341 0.900944482838056
130410 2008 "Tapauá" "Amazonas" 4240 4923 0.861263457241519
130410 2009 "Tapauá" "Amazonas" 2931 3577 0.819401733296058
130410 2010 "Tapauá" "Amazonas" 1873 2022 0.926310583580613
130410 2011 "Tapauá" "Amazonas" 1254 1308 0.958715596330275
130410 2012 "Tapauá" "Amazonas" 1483 1571 0.943984723106302
130410 2013 "Tapauá" "Amazonas" 1140 1181 0.965283657917019
130410 2014 "Tapauá" "Amazonas" 2300 2331 0.986700986700987
130410 2015 "Tapauá" "Amazonas" 1627 1652 0.984866828087167
130410 2016 "Tapauá" "Amazonas" 569 575 0.989565217391304
130410 2017 "Tapauá" "Amazonas" 1303 1698 0.767373380447585
130410 2018 "Tapauá" "Amazonas" 1924 2081 0.924555502162422
130410 2019 "Tapauá" "Amazonas" 2249 2322 0.968561584840655
130420 2007 "Tefé" "Amazonas" 7625 9211 0.827814569536424
130420 2008 "Tefé" "Amazonas" 8394 10248 0.819086651053864
130420 2009 "Tefé" "Amazonas" 5006 5699 0.878399719248991
130420 2010 "Tefé" "Amazonas" 1858 2270 0.818502202643172
130420 2011 "Tefé" "Amazonas" 2095 2304 0.909288194444444
130420 2012 "Tefé" "Amazonas" 2894 3243 0.892383595436324
130420 2013 "Tefé" "Amazonas" 2257 2662 0.847858752817431
130420 2014 "Tefé" "Amazonas" 2352 2635 0.892599620493359
130420 2015 "Tefé" "Amazonas" 2363 2725 0.867155963302752
130420 2016 "Tefé" "Amazonas" 1011 1114 0.90754039497307
130420 2017 "Tefé" "Amazonas" 2269 2378 0.954163162321278
130420 2018 "Tefé" "Amazonas" 4719 4817 0.979655387170438
130420 2019 "Tefé" "Amazonas" 2994 3037 0.985841290747448
130423 2007 "Tonantins" "Amazonas" 138 154 0.896103896103896
130423 2008 "Tonantins" "Amazonas" 53 55 0.963636363636364
130423 2009 "Tonantins" "Amazonas" 145 169 0.857988165680473
130423 2010 "Tonantins" "Amazonas" 156 159 0.981132075471698
130423 2011 "Tonantins" "Amazonas" 4 5 0.8
130423 2012 "Tonantins" "Amazonas" 22 22 1
130423 2013 "Tonantins" "Amazonas" 22 22 1
130423 2014 "Tonantins" "Amazonas" 14 14 1
130423 2015 "Tonantins" "Amazonas" 78 80 0.975
130423 2016 "Tonantins" "Amazonas" 24 24 1
130423 2017 "Tonantins" "Amazonas" 5 7 0.714285714285714
130423 2018 "Tonantins" "Amazonas" 3 5 0.6
130423 2019 "Tonantins" "Amazonas" 4 4 1
130426 2007 "Uarini" "Amazonas" 2041 3053 0.66852276449394
130426 2008 "Uarini" "Amazonas" 1380 1656 0.833333333333333
130426 2009 "Uarini" "Amazonas" 1711 1977 0.865452706120384
130426 2010 "Uarini" "Amazonas" 776 1410 0.550354609929078
130426 2011 "Uarini" "Amazonas" 714 771 0.926070038910506
130426 2012 "Uarini" "Amazonas" 928 995 0.932663316582915
130426 2013 "Uarini" "Amazonas" 1669 1708 0.977166276346604
130426 2014 "Uarini" "Amazonas" 1334 1443 0.924462924462924
130426 2015 "Uarini" "Amazonas" 1903 2009 0.947237431557989
130426 2016 "Uarini" "Amazonas" 380 456 0.833333333333333
130426 2017 "Uarini" "Amazonas" 176 187 0.941176470588235
130426 2018 "Uarini" "Amazonas" 265 268 0.988805970149254
130426 2019 "Uarini" "Amazonas" 476 479 0.993736951983299
130430 2007 "Urucará" "Amazonas" 564 993 0.56797583081571
130430 2008 "Urucará" "Amazonas" 215 305 0.704918032786885
130430 2009 "Urucará" "Amazonas" 145 180 0.805555555555556
130430 2010 "Urucará" "Amazonas" 64 81 0.790123456790123
130430 2011 "Urucará" "Amazonas" 32 33 0.96969696969697
130430 2012 "Urucará" "Amazonas" 6 6 1
130430 2013 "Urucará" "Amazonas" 17 17 1
130430 2014 "Urucará" "Amazonas" 9 9 1
130430 2015 "Urucará" "Amazonas" 226 227 0.995594713656388
130430 2016 "Urucará" "Amazonas" 31 31 1
130430 2017 "Urucará" "Amazonas" 166 170 0.976470588235294
130430 2018 "Urucará" "Amazonas" 130 130 1
130430 2019 "Urucará" "Amazonas" 65 65 1
130440 2007 "Urucurituba" "Amazonas" 12 13 0.923076923076923
130440 2008 "Urucurituba" "Amazonas" 3 3 1
130440 2010 "Urucurituba" "Amazonas" 2 3 0.666666666666667
130440 2011 "Urucurituba" "Amazonas" 1 1 1
130440 2012 "Urucurituba" "Amazonas" 2 2 1
130440 2013 "Urucurituba" "Amazonas" 2 2 1
130440 2014 "Urucurituba" "Amazonas" 1 1 1
130440 2015 "Urucurituba" "Amazonas" 2 2 1
130440 2016 "Urucurituba" "Amazonas" 1 1 1
130440 2017 "Urucurituba" "Amazonas" 1 1 1
130440 2019 "Urucurituba" "Amazonas" 1 1 1
140002 2007 "Amajari" "Roraima" 313 343 0.912536443148688
140002 2008 "Amajari" "Roraima" 615 634 0.970031545741325
140002 2009 "Amajari" "Roraima" 1256 1310 0.958778625954198
140002 2010 "Amajari" "Roraima" 1747 1995 0.875689223057644
140002 2011 "Amajari" "Roraima" 1387 1527 0.908316961362148
140002 2012 "Amajari" "Roraima" 543 566 0.959363957597173
140002 2013 "Amajari" "Roraima" 1324 1433 0.923935799023029
140002 2014 "Amajari" "Roraima" 1282 1510 0.849006622516556
140002 2015 "Amajari" "Roraima" 801 876 0.914383561643836
140002 2016 "Amajari" "Roraima" 828 1139 0.726953467954346
140002 2017 "Amajari" "Roraima" 587 654 0.897553516819572
140002 2018 "Amajari" "Roraima" 1471 1720 0.855232558139535
140002 2019 "Amajari" "Roraima" 2170 2701 0.803406145871899
140005 2007 "Alto Alegre" "Roraima" 563 726 0.775482093663912
140005 2008 "Alto Alegre" "Roraima" 219 268 0.817164179104478
140005 2009 "Alto Alegre" "Roraima" 1146 1181 0.970364098221846
140005 2010 "Alto Alegre" "Roraima" 2032 2074 0.979749276759884
140005 2011 "Alto Alegre" "Roraima" 1344 1439 0.933981931897151
140005 2012 "Alto Alegre" "Roraima" 217 228 0.951754385964912
140005 2013 "Alto Alegre" "Roraima" 122 132 0.924242424242424
140005 2014 "Alto Alegre" "Roraima" 632 637 0.992150706436421
140005 2015 "Alto Alegre" "Roraima" 1361 1374 0.990538573508006
140005 2016 "Alto Alegre" "Roraima" 1151 1271 0.90558615263572
140005 2017 "Alto Alegre" "Roraima" 1000 1009 0.991080277502478
140005 2018 "Alto Alegre" "Roraima" 1863 2434 0.765406737880033
140005 2019 "Alto Alegre" "Roraima" 6088 7275 0.836838487972509
140010 2007 "Boa Vista" "Roraima" 515 596 0.864093959731544
140010 2008 "Boa Vista" "Roraima" 410 472 0.86864406779661
140010 2009 "Boa Vista" "Roraima" 371 410 0.904878048780488
140010 2010 "Boa Vista" "Roraima" 426 537 0.793296089385475
140010 2011 "Boa Vista" "Roraima" 296 358 0.826815642458101
140010 2012 "Boa Vista" "Roraima" 150 180 0.833333333333333
140010 2013 "Boa Vista" "Roraima" 220 244 0.901639344262295
140010 2014 "Boa Vista" "Roraima" 128 138 0.927536231884058
140010 2015 "Boa Vista" "Roraima" 85 86 0.988372093023256
140010 2016 "Boa Vista" "Roraima" 54 57 0.947368421052632
140010 2017 "Boa Vista" "Roraima" 194 205 0.946341463414634
140010 2018 "Boa Vista" "Roraima" 374 394 0.949238578680203
140010 2019 "Boa Vista" "Roraima" 501 539 0.929499072356215
140015 2007 "Bonfim" "Roraima" 513 684 0.75
140015 2008 "Bonfim" "Roraima" 623 695 0.896402877697842
140015 2009 "Bonfim" "Roraima" 690 723 0.954356846473029
140015 2010 "Bonfim" "Roraima" 983 1041 0.944284341978866
140015 2011 "Bonfim" "Roraima" 789 858 0.91958041958042
140015 2012 "Bonfim" "Roraima" 436 465 0.937634408602151
140015 2013 "Bonfim" "Roraima" 116 124 0.935483870967742
140015 2014 "Bonfim" "Roraima" 65 66 0.984848484848485
140015 2015 "Bonfim" "Roraima" 70 72 0.972222222222222
140015 2016 "Bonfim" "Roraima" 52 52 1
140015 2017 "Bonfim" "Roraima" 90 92 0.978260869565217
140015 2018 "Bonfim" "Roraima" 183 186 0.983870967741935
140015 2019 "Bonfim" "Roraima" 183 185 0.989189189189189
140017 2007 "Cantá" "Roraima" 2909 3338 0.871479928100659
140017 2008 "Cantá" "Roraima" 2795 3073 0.909534656687276
140017 2009 "Cantá" "Roraima" 4560 4844 0.941370767960363
140017 2010 "Cantá" "Roraima" 6804 7494 0.907926341072858
140017 2011 "Cantá" "Roraima" 3263 3731 0.874564459930314
140017 2012 "Cantá" "Roraima" 1590 1724 0.922273781902552
140017 2013 "Cantá" "Roraima" 566 625 0.9056
140017 2014 "Cantá" "Roraima" 558 608 0.917763157894737
140017 2015 "Cantá" "Roraima" 221 237 0.932489451476793
140017 2016 "Cantá" "Roraima" 223 239 0.933054393305439
140017 2017 "Cantá" "Roraima" 2963 3044 0.973390275952694
140017 2018 "Cantá" "Roraima" 3961 4011 0.987534280727998
140017 2019 "Cantá" "Roraima" 2094 2113 0.991008045433034
140020 2007 "Caracaraí" "Roraima" 2403 3024 0.794642857142857
140020 2008 "Caracaraí" "Roraima" 1492 1573 0.94850603941513
140020 2009 "Caracaraí" "Roraima" 2113 2144 0.985541044776119
140020 2010 "Caracaraí" "Roraima" 2347 2537 0.925108395743004
140020 2011 "Caracaraí" "Roraima" 1870 2043 0.915320606950563
140020 2012 "Caracaraí" "Roraima" 628 695 0.903597122302158
140020 2013 "Caracaraí" "Roraima" 489 521 0.938579654510557
140020 2014 "Caracaraí" "Roraima" 926 944 0.980932203389831
140020 2015 "Caracaraí" "Roraima" 733 750 0.977333333333333
140020 2016 "Caracaraí" "Roraima" 414 416 0.995192307692308
140020 2017 "Caracaraí" "Roraima" 2192 2208 0.992753623188406
140020 2018 "Caracaraí" "Roraima" 3303 3394 0.973187978786093
140020 2019 "Caracaraí" "Roraima" 1382 1414 0.977369165487977
140023 2007 "Caroebe" "Roraima" 434 506 0.857707509881423
140023 2008 "Caroebe" "Roraima" 78 195 0.4
140023 2009 "Caroebe" "Roraima" 77 175 0.44
140023 2010 "Caroebe" "Roraima" 119 248 0.479838709677419
140023 2011 "Caroebe" "Roraima" 34 34 1
140023 2012 "Caroebe" "Roraima" 110 113 0.973451327433628
140023 2013 "Caroebe" "Roraima" 219 221 0.990950226244344
140023 2014 "Caroebe" "Roraima" 82 82 1
140023 2015 "Caroebe" "Roraima" 191 192 0.994791666666667
140023 2016 "Caroebe" "Roraima" 376 378 0.994708994708995
