mun;ano;group;tipo_pl;n;p
150840;2013;NA;Falciparum+Vivax;1;1,00000000000000e+00
150840;2014;Autóctone;Falciparum+Vivax;1;1,00000000000000e+00
150840;2014;Importado;Vivax;3;1,00000000000000e+00
150840;2015;Autóctone;Vivax;2;1,00000000000000e+00
150840;2015;Importado;Falciparum+Gametócitos de F.;1;1,25000000000000e-01
150840;2015;Importado;Vivax;6;7,50000000000000e-01
150840;2015;Importado;Falciparum+Vivax;1;1,25000000000000e-01
150840;2016;Importado;Vivax;3;7,50000000000000e-01
150840;2016;Importado;Falciparum+Vivax;1;2,50000000000000e-01
150840;2016;NA;Vivax;2;1,00000000000000e+00
150840;2017;Importado;Vivax;4;1,00000000000000e+00
150840;2018;Importado;Vivax;1;1,00000000000000e+00
150840;2019;Importado;Vivax;1;1,00000000000000e+00
160005;2007;Autóctone;Falciparum;72;1,87012987012987e-01
160005;2007;Autóctone;Falciparum+Gametócitos de F.;14;3,63636363636364e-02
160005;2007;Autóctone;Vivax;291;7,55844155844156e-01
160005;2007;Autóctone;Falciparum+Vivax;2;5,19480519480519e-03
160005;2007;Autóctone;Vivax+Gametócitos de F.;1;2,59740259740260e-03
160005;2007;Autóctone;Gametócitos de F.;4;1,03896103896104e-02
160005;2007;Autóctone;Malariae;1;2,59740259740260e-03
160005;2007;Importado;Falciparum;115;2,88220551378446e-01
160005;2007;Importado;Falciparum+Gametócitos de F.;25;6,26566416040100e-02
160005;2007;Importado;Vivax;248;6,21553884711779e-01
160005;2007;Importado;Vivax+Gametócitos de F.;2;5,01253132832080e-03
160005;2007;Importado;Gametócitos de F.;6;1,50375939849624e-02
160005;2007;Importado;Malariae;3;7,51879699248120e-03
160005;2007;NA;Falciparum;8;6,66666666666667e-01
160005;2007;NA;Falciparum+Gametócitos de F.;1;8,33333333333333e-02
160005;2007;NA;Vivax;2;1,66666666666667e-01
160005;2007;NA;Gametócitos de F.;1;8,33333333333333e-02
160005;2008;Autóctone;Falciparum;7;2,89256198347107e-02
160005;2008;Autóctone;Vivax;234;9,66942148760331e-01
160005;2008;Autóctone;Malariae;1;4,13223140495868e-03
160005;2008;Importado;Falciparum;12;7,31707317073171e-02
160005;2008;Importado;Vivax;150;9,14634146341463e-01
160005;2008;Importado;Malariae;2;1,21951219512195e-02
160005;2008;NA;Vivax;1;1,00000000000000e+00
160005;2009;Autóctone;Falciparum;2;4,68384074941452e-03
160005;2009;Autóctone;Vivax;425;9,95316159250585e-01
160005;2009;Importado;Falciparum;12;3,92156862745098e-02
160005;2009;Importado;Vivax;293;9,57516339869281e-01
160005;2009;Importado;Vivax+Gametócitos de F.;1;3,26797385620915e-03
160005;2009;NA;Falciparum;1;2,00000000000000e-01
160005;2009;NA;Vivax;3;6,00000000000000e-01
160005;2009;NA;Vivax+Gametócitos de F.;1;2,00000000000000e-01
160005;2010;Autóctone;Falciparum;15;3,31858407079646e-02
160005;2010;Autóctone;Falciparum+Gametócitos de F.;4;8,84955752212389e-03
160005;2010;Autóctone;Vivax;427;9,44690265486726e-01
160005;2010;Autóctone;Falciparum+Vivax;3;6,63716814159292e-03
160005;2010;Autóctone;Malariae;3;6,63716814159292e-03
160005;2010;Importado;Falciparum;7;7,77777777777778e-02
160005;2010;Importado;Falciparum+Gametócitos de F.;2;2,22222222222222e-02
160005;2010;Importado;Vivax;76;8,44444444444444e-01
160005;2010;Importado;Falciparum+Vivax;2;2,22222222222222e-02
160005;2010;Importado;Vivax+Gametócitos de F.;1;1,11111111111111e-02
160005;2010;Importado;Malariae;2;2,22222222222222e-02
160005;2010;NA;Falciparum;1;5,00000000000000e-01
160005;2010;NA;Vivax;1;5,00000000000000e-01
160005;2011;Autóctone;Falciparum;213;2,63613861386139e-01
160005;2011;Autóctone;Falciparum+Gametócitos de F.;45;5,56930693069307e-02
160005;2011;Autóctone;Vivax;503;6,22524752475248e-01
160005;2011;Autóctone;Falciparum+Vivax;25;3,09405940594059e-02
160005;2011;Autóctone;Vivax+Gametócitos de F.;5;6,18811881188119e-03
160005;2011;Autóctone;Gametócitos de F.;8;9,90099009900990e-03
160005;2011;Autóctone;Malariae;3;3,71287128712871e-03
160005;2011;Autóctone;Falciparum+Malariae;6;7,42574257425743e-03
160005;2011;Importado;Falciparum;26;3,09523809523810e-01
160005;2011;Importado;Falciparum+Gametócitos de F.;8;9,52380952380952e-02
160005;2011;Importado;Vivax;42;5,00000000000000e-01
160005;2011;Importado;Falciparum+Vivax;1;1,19047619047619e-02
160005;2011;Importado;Vivax+Gametócitos de F.;2;2,38095238095238e-02
160005;2011;Importado;Gametócitos de F.;4;4,76190476190476e-02
160005;2011;Importado;Falciparum+Malariae;1;1,19047619047619e-02
160005;2011;NA;Vivax;1;1,00000000000000e+00
160005;2012;Autóctone;Falciparum;54;1,16379310344828e-01
160005;2012;Autóctone;Falciparum+Gametócitos de F.;14;3,01724137931034e-02
160005;2012;Autóctone;Vivax;330;7,11206896551724e-01
160005;2012;Autóctone;Falciparum+Vivax;59;1,27155172413793e-01
160005;2012;Autóctone;Gametócitos de F.;3;6,46551724137931e-03
160005;2012;Autóctone;Malariae;4;8,62068965517241e-03
160005;2012;Importado;Falciparum;19;1,88118811881188e-01
160005;2012;Importado;Falciparum+Gametócitos de F.;6;5,94059405940594e-02
160005;2012;Importado;Vivax;61;6,03960396039604e-01
160005;2012;Importado;Falciparum+Vivax;14;1,38613861386139e-01
160005;2012;Importado;Gametócitos de F.;1;9,90099009900990e-03
160005;2013;Autóctone;Falciparum;43;1,03864734299517e-01
160005;2013;Autóctone;Falciparum+Gametócitos de F.;14;3,38164251207729e-02
160005;2013;Autóctone;Vivax;352;8,50241545893720e-01
160005;2013;Autóctone;Falciparum+Vivax;2;4,83091787439614e-03
160005;2013;Autóctone;Vivax+Gametócitos de F.;1;2,41545893719807e-03
160005;2013;Autóctone;Gametócitos de F.;1;2,41545893719807e-03
160005;2013;Autóctone;Malariae;1;2,41545893719807e-03
160005;2013;Importado;Falciparum;13;1,60493827160494e-01
160005;2013;Importado;Falciparum+Gametócitos de F.;3;3,70370370370370e-02
160005;2013;Importado;Vivax;61;7,53086419753086e-01
160005;2013;Importado;Falciparum+Vivax;1;1,23456790123457e-02
160005;2013;Importado;Vivax+Gametócitos de F.;1;1,23456790123457e-02
160005;2013;Importado;Gametócitos de F.;2;2,46913580246914e-02
160005;2013;NA;Vivax;1;1,00000000000000e+00
160005;2014;Autóctone;Falciparum;1;9,09918107370337e-04
160005;2014;Autóctone;Falciparum+Gametócitos de F.;1;9,09918107370337e-04
160005;2014;Autóctone;Vivax;1097;9,98180163785259e-01
160005;2014;Importado;Falciparum;1;1,00000000000000e-02
160005;2014;Importado;Vivax;98;9,80000000000000e-01
160005;2014;Importado;Falciparum+Vivax;1;1,00000000000000e-02
160005;2015;Autóctone;Falciparum;16;8,69092884302010e-03
160005;2015;Autóctone;Vivax;1823;9,90222705051602e-01
160005;2015;Autóctone;Falciparum+Vivax;1;5,43183052688756e-04
160005;2015;Autóctone;Malariae;1;5,43183052688756e-04
160005;2015;Importado;Falciparum;8;5,97014925373134e-02
160005;2015;Importado;Vivax;126;9,40298507462687e-01
160005;2016;Autóctone;Falciparum;27;3,00000000000000e-02
160005;2016;Autóctone;Falciparum+Gametócitos de F.;2;2,22222222222222e-03
160005;2016;Autóctone;Vivax;870;9,66666666666667e-01
160005;2016;Autóctone;Gametócitos de F.;1;1,11111111111111e-03
160005;2016;Importado;Falciparum;1;2,08333333333333e-02
160005;2016;Importado;Vivax;47;9,79166666666667e-01
160005;2017;Autóctone;Falciparum;9;2,66272189349112e-02
160005;2017;Autóctone;Vivax;329;9,73372781065089e-01
160005;2017;Importado;Falciparum;2;9,52380952380952e-02
160005;2017;Importado;Falciparum+Gametócitos de F.;1;4,76190476190476e-02
160005;2017;Importado;Vivax;18;8,57142857142857e-01
160005;2018;Autóctone;Falciparum;7;1,30111524163569e-02
160005;2018;Autóctone;Falciparum+Gametócitos de F.;2;3,71747211895911e-03
160005;2018;Autóctone;Vivax;525;9,75836431226766e-01
160005;2018;Autóctone;Falciparum+Vivax;4;7,43494423791822e-03
160005;2018;Importado;Falciparum+Gametócitos de F.;1;5,00000000000000e-02
160005;2018;Importado;Vivax;19;9,50000000000000e-01
160005;2019;Autóctone;Vivax;256;9,96108949416342e-01
160005;2019;Autóctone;Malariae;1;3,89105058365759e-03
160005;2019;Importado;Falciparum;1;3,33333333333333e-02
160005;2019;Importado;Vivax;29;9,66666666666667e-01
160005;2020;Autóctone;Vivax;45;1,00000000000000e+00
160005;2020;Importado;Vivax;5;1,00000000000000e+00
160010;2007;Autóctone;Falciparum;1;1,66666666666667e-01
160010;2007;Autóctone;Vivax;5;8,33333333333333e-01
160010;2007;Importado;Falciparum;3;6,52173913043478e-02
160010;2007;Importado;Falciparum+Gametócitos de F.;1;2,17391304347826e-02
160010;2007;Importado;Vivax;41;8,91304347826087e-01
160010;2007;Importado;Vivax+Gametócitos de F.;1;2,17391304347826e-02
160010;2007;NA;Falciparum;1;1,00000000000000e+00
160010;2008;Autóctone;Vivax;2;1,00000000000000e+00
160010;2008;Importado;Falciparum;1;6,25000000000000e-02
160010;2008;Importado;Falciparum+Gametócitos de F.;1;6,25000000000000e-02
160010;2008;Importado;Vivax;13;8,12500000000000e-01
160010;2008;Importado;Falciparum+Vivax;1;6,25000000000000e-02
160010;2008;NA;Vivax;1;1,00000000000000e+00
160010;2009;Autóctone;Vivax;15;1,00000000000000e+00
160010;2009;Importado;Falciparum;2;6,89655172413793e-02
160010;2009;Importado;Falciparum+Gametócitos de F.;1;3,44827586206897e-02
160010;2009;Importado;Vivax;25;8,62068965517241e-01
160010;2009;Importado;Falciparum+Vivax;1;3,44827586206897e-02
160010;2010;Importado;Falciparum;3;1,25000000000000e-01
160010;2010;Importado;Vivax;20;8,33333333333333e-01
160010;2010;Importado;Falciparum+Vivax;1;4,16666666666667e-02
160010;2010;NA;Vivax;2;1,00000000000000e+00
160010;2011;Autóctone;Falciparum;1;7,14285714285714e-02
160010;2011;Autóctone;Vivax;13;9,28571428571429e-01
160010;2011;Importado;Falciparum;2;8,33333333333333e-02
160010;2011;Importado;Vivax;22;9,16666666666667e-01
160010;2011;NA;Falciparum;1;5,00000000000000e-01
160010;2011;NA;Vivax;1;5,00000000000000e-01
160010;2012;Autóctone;Vivax;6;1,00000000000000e+00
160010;2012;Importado;Falciparum;1;4,76190476190476e-02
160010;2012;Importado;Vivax;20;9,52380952380952e-01
160010;2012;NA;Vivax;1;1,00000000000000e+00
160010;2013;Autóctone;Vivax;4;1,00000000000000e+00
160010;2013;Importado;Falciparum;4;1,17647058823529e-01
160010;2013;Importado;Vivax;27;7,94117647058823e-01
160010;2013;Importado;Falciparum+Vivax;3;8,82352941176471e-02
160010;2013;NA;Falciparum;2;6,66666666666667e-01
160010;2013;NA;Vivax;1;3,33333333333333e-01
160010;2014;Autóctone;Vivax;2;1,00000000000000e+00
160010;2014;Importado;Vivax;30;1,00000000000000e+00
160010;2015;Importado;Vivax;23;1,00000000000000e+00
160010;2016;Autóctone;Vivax;14;1,00000000000000e+00
160010;2016;Importado;Falciparum;1;3,33333333333333e-02
160010;2016;Importado;Vivax;29;9,66666666666667e-01
160010;2017;Autóctone;Vivax;6;1,00000000000000e+00
160010;2017;Importado;Vivax;22;1,00000000000000e+00
160010;2017;NA;Vivax;1;1,00000000000000e+00
160010;2018;Autóctone;Vivax;3;1,00000000000000e+00
160010;2018;Importado;Vivax;14;1,00000000000000e+00
160010;2019;Autóctone;Vivax;5;1,00000000000000e+00
160010;2019;Importado;Vivax;8;1,00000000000000e+00
160010;2019;NA;Vivax;1;1,00000000000000e+00
160010;2020;Importado;Vivax;2;1,00000000000000e+00
160015;2007;Autóctone;Falciparum;243;2,51292657704240e-01
160015;2007;Autóctone;Falciparum+Gametócitos de F.;44;4,55015511892451e-02
160015;2007;Autóctone;Vivax;646;6,68045501551189e-01
160015;2007;Autóctone;Falciparum+Vivax;20;2,06825232678387e-02
160015;2007;Autóctone;Vivax+Gametócitos de F.;2;2,06825232678387e-03
160015;2007;Autóctone;Gametócitos de F.;9;9,30713547052740e-03
160015;2007;Autóctone;Malariae;3;3,10237849017580e-03
160015;2007;Importado;Falciparum;41;2,66233766233766e-01
160015;2007;Importado;Falciparum+Gametócitos de F.;3;1,94805194805195e-02
160015;2007;Importado;Vivax;98;6,36363636363636e-01
160015;2007;Importado;Falciparum+Vivax;2;1,29870129870130e-02
160015;2007;Importado;Vivax+Gametócitos de F.;1;6,49350649350649e-03
160015;2007;Importado;Malariae;9;5,84415584415584e-02
160015;2007;NA;Falciparum;2;6,66666666666667e-01
160015;2007;NA;Vivax;1;3,33333333333333e-01
160015;2008;Autóctone;Falciparum;44;7,77385159010601e-02
160015;2008;Autóctone;Falciparum+Gametócitos de F.;2;3,53356890459364e-03
160015;2008;Autóctone;Vivax;513;9,06360424028269e-01
160015;2008;Autóctone;Falciparum+Vivax;2;3,53356890459364e-03
160015;2008;Autóctone;Vivax+Gametócitos de F.;2;3,53356890459364e-03
160015;2008;Autóctone;Gametócitos de F.;1;1,76678445229682e-03
160015;2008;Autóctone;Malariae;2;3,53356890459364e-03
160015;2008;Importado;Falciparum;9;1,21621621621622e-01
160015;2008;Importado;Falciparum+Gametócitos de F.;3;4,05405405405405e-02
160015;2008;Importado;Vivax;59;7,97297297297297e-01
160015;2008;Importado;Falciparum+Vivax;2;2,70270270270270e-02
160015;2008;Importado;Gametócitos de F.;1;1,35135135135135e-02
160015;2008;NA;Falciparum;2;1,53846153846154e-01
160015;2008;NA;Vivax;9;6,92307692307692e-01
160015;2008;NA;Vivax+Gametócitos de F.;2;1,53846153846154e-01
160015;2009;Autóctone;Falciparum;25;5,70776255707763e-02
160015;2009;Autóctone;Falciparum+Gametócitos de F.;3;6,84931506849315e-03
160015;2009;Autóctone;Vivax;407;9,29223744292237e-01
160015;2009;Autóctone;Falciparum+Vivax;1;2,28310502283105e-03
160015;2009;Autóctone;Malariae;2;4,56621004566210e-03
160015;2009;Importado;Falciparum;17;2,53731343283582e-01
160015;2009;Importado;Falciparum+Gametócitos de F.;1;1,49253731343284e-02
160015;2009;Importado;Vivax;47;7,01492537313433e-01
160015;2009;Importado;Falciparum+Vivax;2;2,98507462686567e-02
160015;2009;NA;Falciparum;3;5,00000000000000e-01
160015;2009;NA;Vivax;1;1,66666666666667e-01
160015;2009;NA;Falciparum+Vivax;2;3,33333333333333e-01
160015;2010;Autóctone;Falciparum;37;8,50574712643678e-02
160015;2010;Autóctone;Falciparum+Gametócitos de F.;8;1,83908045977011e-02
160015;2010;Autóctone;Vivax;387;8,89655172413793e-01
160015;2010;Autóctone;Falciparum+Vivax;2;4,59770114942529e-03
160015;2010;Autóctone;Gametócitos de F.;1;2,29885057471264e-03
160015;2010;Importado;Falciparum;8;1,06666666666667e-01
160015;2010;Importado;Falciparum+Gametócitos de F.;2;2,66666666666667e-02
160015;2010;Importado;Vivax;65;8,66666666666667e-01
160015;2010;NA;Falciparum;5;1,78571428571429e-01
160015;2010;NA;Falciparum+Gametócitos de F.;3;1,07142857142857e-01
160015;2010;NA;Vivax;18;6,42857142857143e-01
160015;2010;NA;Falciparum+Vivax;2;7,14285714285714e-02
160015;2011;Autóctone;Falciparum;284;2,62476894639556e-01
160015;2011;Autóctone;Falciparum+Gametócitos de F.;41;3,78927911275416e-02
160015;2011;Autóctone;Vivax;736;6,80221811460259e-01
160015;2011;Autóctone;Falciparum+Vivax;6;5,54528650646950e-03
160015;2011;Autóctone;Vivax+Gametócitos de F.;4;3,69685767097967e-03
160015;2011;Autóctone;Gametócitos de F.;7;6,46950092421442e-03
160015;2011;Autóctone;Malariae;3;2,77264325323475e-03
160015;2011;Autóctone;Falciparum+Malariae;1;9,24214417744917e-04
160015;2011;Importado;Falciparum;39;3,19672131147541e-01
160015;2011;Importado;Falciparum+Gametócitos de F.;5;4,09836065573770e-02
160015;2011;Importado;Vivax;71;5,81967213114754e-01
160015;2011;Importado;Falciparum+Vivax;4;3,27868852459016e-02
160015;2011;Importado;Gametócitos de F.;2;1,63934426229508e-02
160015;2011;Importado;Malariae;1;8,19672131147541e-03
160015;2011;NA;Falciparum;1;1,66666666666667e-01
160015;2011;NA;Vivax;4;6,66666666666667e-01
160015;2011;NA;Falciparum+Vivax;1;1,66666666666667e-01
160015;2012;Autóctone;Falciparum;115;1,55615696887686e-01
160015;2012;Autóctone;Falciparum+Gametócitos de F.;8;1,08254397834912e-02
160015;2012;Autóctone;Vivax;597;8,07848443843031e-01
160015;2012;Autóctone;Falciparum+Vivax;8;1,08254397834912e-02
160015;2012;Autóctone;Gametócitos de F.;2;2,70635994587280e-03
160015;2012;Autóctone;Malariae;2;2,70635994587280e-03
160015;2012;Autóctone;Falciparum+Malariae;1;1,35317997293640e-03
160015;2012;Autóctone;Não Falciparum;6;8,11907983761840e-03
160015;2012;Importado;Falciparum;34;3,77777777777778e-01
160015;2012;Importado;Falciparum+Gametócitos de F.;2;2,22222222222222e-02
160015;2012;Importado;Vivax;53;5,88888888888889e-01
160015;2012;Importado;Falciparum+Vivax;1;1,11111111111111e-02
160015;2012;NA;Vivax;2;6,66666666666667e-01
160015;2012;NA;Vivax+Gametócitos de F.;1;3,33333333333333e-01
160015;2013;Autóctone;Falciparum;96;1,78438661710037e-01
160015;2013;Autóctone;Falciparum+Gametócitos de F.;8;1,48698884758364e-02
160015;2013;Autóctone;Vivax;433;8,04832713754647e-01
160015;2013;Autóctone;Falciparum+Vivax;1;1,85873605947955e-03
160015;2013;Importado;Falciparum;5;8,06451612903226e-02
160015;2013;Importado;Falciparum+Gametócitos de F.;2;3,22580645161290e-02
160015;2013;Importado;Vivax;54;8,70967741935484e-01
160015;2013;Importado;Falciparum+Vivax;1;1,61290322580645e-02
160015;2013;NA;Vivax;1;1,00000000000000e+00
160015;2014;Autóctone;Falciparum;9;8,52272727272727e-03
160015;2014;Autóctone;Vivax;1039;9,83901515151515e-01
160015;2014;Autóctone;Falciparum+Vivax;1;9,46969696969697e-04
160015;2014;Autóctone;Não Falciparum;7;6,62878787878788e-03
160015;2014;Importado;Falciparum;4;2,89855072463768e-02
160015;2014;Importado;Vivax;134;9,71014492753623e-01
160015;2015;Autóctone;Falciparum;105;4,94117647058823e-02
160015;2015;Autóctone;Falciparum+Gametócitos de F.;4;1,88235294117647e-03
160015;2015;Autóctone;Vivax;1696;7,98117647058823e-01
160015;2015;Autóctone;Falciparum+Vivax;15;7,05882352941176e-03
160015;2015;Autóctone;Gametócitos de F.;4;1,88235294117647e-03
160015;2015;Autóctone;Não Falciparum;301;1,41647058823529e-01
160015;2015;Importado;Falciparum;1;2,50000000000000e-01
160015;2015;Importado;Vivax;3;7,50000000000000e-01
160015;2016;Autóctone;Falciparum;31;2,28276877761414e-02
160015;2016;Autóctone;Falciparum+Gametócitos de F.;1;7,36377025036819e-04
160015;2016;Autóctone;Vivax;1001;7,37113402061856e-01
160015;2016;Autóctone;Falciparum+Vivax;2;1,47275405007364e-03
160015;2016;Autóctone;Gametócitos de F.;1;7,36377025036819e-04
160015;2016;Autóctone;Malariae;1;7,36377025036819e-04
160015;2016;Autóctone;Falciparum+Malariae;1;7,36377025036819e-04
160015;2016;Autóctone;Não Falciparum;320;2,35640648011782e-01
160015;2016;Importado;Falciparum;5;4,16666666666667e-02
160015;2016;Importado;Vivax;113;9,41666666666667e-01
160015;2016;Importado;Não Falciparum;2;1,66666666666667e-02
160015;2017;Autóctone;Falciparum;24;2,53699788583510e-02
160015;2017;Autóctone;Falciparum+Gametócitos de F.;2;2,11416490486258e-03
160015;2017;Autóctone;Vivax;803;8,48837209302326e-01
160015;2017;Autóctone;Falciparum+Vivax;3;3,17124735729387e-03
160015;2017;Autóctone;Vivax+Gametócitos de F.;1;1,05708245243129e-03
160015;2017;Autóctone;Não Falciparum;113;1,19450317124736e-01
160015;2017;Importado;Falciparum;7;5,78512396694215e-02
160015;2017;Importado;Vivax;113;9,33884297520661e-01
160015;2017;Importado;Falciparum+Vivax;1;8,26446280991736e-03
160015;2018;Autóctone;Falciparum;35;2,46826516220028e-02
160015;2018;Autóctone;Falciparum+Gametócitos de F.;8;5,64174894217207e-03
160015;2018;Autóctone;Vivax;1339;9,44287729196051e-01
160015;2018;Autóctone;Falciparum+Vivax;1;7,05218617771509e-04
160015;2018;Autóctone;Não Falciparum;35;2,46826516220028e-02
160015;2018;Importado;Falciparum;13;1,25000000000000e-01
160015;2018;Importado;Vivax;90;8,65384615384615e-01
160015;2018;Importado;Falciparum+Vivax;1;9,61538461538462e-03
160015;2019;Autóctone;Falciparum;58;4,79338842975207e-02
160015;2019;Autóctone;Falciparum+Gametócitos de F.;12;9,91735537190083e-03
160015;2019;Autóctone;Vivax;1137;9,39669421487603e-01
160015;2019;Autóctone;Falciparum+Vivax;2;1,65289256198347e-03
160015;2019;Autóctone;Gametócitos de F.;1;8,26446280991736e-04
160015;2019;Importado;Falciparum;2;1,49253731343284e-02
160015;2019;Importado;Vivax;131;9,77611940298508e-01
160015;2019;Importado;Vivax+Gametócitos de F.;1;7,46268656716418e-03
160015;2020;Autóctone;Falciparum;13;5,50847457627119e-02
160015;2020;Autóctone;Vivax;221;9,36440677966102e-01
160015;2020;Autóctone;Falciparum+Vivax;2;8,47457627118644e-03
160015;2020;Importado;Falciparum;2;2,00000000000000e-01
160015;2020;Importado;Vivax;8;8,00000000000000e-01
160020;2007;Autóctone;Falciparum;979;2,58175105485232e-01
160020;2007;Autóctone;Falciparum+Gametócitos de F.;90;2,37341772151899e-02
160020;2007;Autóctone;Vivax;2629;6,93301687763713e-01
160020;2007;Autóctone;Falciparum+Vivax;59;1,55590717299578e-02
160020;2007;Autóctone;Vivax+Gametócitos de F.;19;5,01054852320675e-03
160020;2007;Autóctone;Gametócitos de F.;14;3,69198312236287e-03
160020;2007;Autóctone;Malariae;1;2,63713080168776e-04
160020;2007;Autóctone;Falciparum+Malariae;1;2,63713080168776e-04
160020;2007;Importado;Falciparum;8;1,90476190476190e-01
160020;2007;Importado;Falciparum+Gametócitos de F.;1;2,38095238095238e-02
160020;2007;Importado;Vivax;32;7,61904761904762e-01
160020;2007;Importado;Falciparum+Vivax;1;2,38095238095238e-02
160020;2007;NA;Falciparum;2;5,00000000000000e-01
160020;2007;NA;Vivax;2;5,00000000000000e-01
160020;2008;Autóctone;Falciparum;248;1,22408687068115e-01
160020;2008;Autóctone;Falciparum+Gametócitos de F.;20;9,87166831194472e-03
160020;2008;Autóctone;Vivax;1722;8,49950641658440e-01
160020;2008;Autóctone;Falciparum+Vivax;26;1,28331688055281e-02
160020;2008;Autóctone;Vivax+Gametócitos de F.;3;1,48075024679171e-03
160020;2008;Autóctone;Gametócitos de F.;3;1,48075024679171e-03
160020;2008;Autóctone;Malariae;3;1,48075024679171e-03
160020;2008;Autóctone;Falciparum+Malariae;1;4,93583415597236e-04
160020;2008;Importado;Falciparum;2;1,17647058823529e-01
160020;2008;Importado;Vivax;15;8,82352941176471e-01
160020;2008;NA;Falciparum;1;1,00000000000000e+00
160020;2009;Autóctone;Falciparum;266;1,50879183210437e-01
160020;2009;Autóctone;Falciparum+Gametócitos de F.;26;1,47475893363585e-02
160020;2009;Autóctone;Vivax;1407;7,98071469086784e-01
160020;2009;Autóctone;Falciparum+Vivax;21;1,19115144639818e-02
160020;2009;Autóctone;Vivax+Gametócitos de F.;6;3,40328984685196e-03
160020;2009;Autóctone;Gametócitos de F.;6;3,40328984685196e-03
160020;2009;Autóctone;Malariae;30;1,70164492342598e-02
160020;2009;Autóctone;Falciparum+Malariae;1;5,67214974475326e-04
160020;2009;Importado;Falciparum;4;1,60000000000000e-01
160020;2009;Importado;Vivax;21;8,40000000000000e-01
160020;2009;NA;Falciparum;9;5,62500000000000e-01
160020;2009;NA;Falciparum+Gametócitos de F.;3;1,87500000000000e-01
160020;2009;NA;Vivax;3;1,87500000000000e-01
160020;2009;NA;Gametócitos de F.;1;6,25000000000000e-02
160020;2010;Autóctone;Falciparum;152;1,32867132867133e-01
160020;2010;Autóctone;Falciparum+Gametócitos de F.;18;1,57342657342657e-02
160020;2010;Autóctone;Vivax;894;7,81468531468531e-01
160020;2010;Autóctone;Falciparum+Vivax;10;8,74125874125874e-03
160020;2010;Autóctone;Vivax+Gametócitos de F.;8;6,99300699300699e-03
160020;2010;Autóctone;Gametócitos de F.;5;4,37062937062937e-03
160020;2010;Autóctone;Malariae;55;4,80769230769231e-02
160020;2010;Autóctone;Falciparum+Malariae;1;8,74125874125874e-04
160020;2010;Autóctone;Ovale;1;8,74125874125874e-04
160020;2011;Autóctone;Falciparum;128;9,58801498127341e-02
160020;2011;Autóctone;Falciparum+Gametócitos de F.;26;1,94756554307116e-02
160020;2011;Autóctone;Vivax;1103;8,26217228464419e-01
160020;2011;Autóctone;Falciparum+Vivax;27;2,02247191011236e-02
160020;2011;Autóctone;Vivax+Gametócitos de F.;16;1,19850187265918e-02
160020;2011;Autóctone;Gametócitos de F.;3;2,24719101123596e-03
160020;2011;Autóctone;Malariae;32;2,39700374531835e-02
160020;2011;Importado;Falciparum;2;1,17647058823529e-01
160020;2011;Importado;Vivax;15;8,82352941176471e-01
160020;2012;Autóctone;Falciparum;323;2,34738372093023e-01
160020;2012;Autóctone;Falciparum+Gametócitos de F.;19;1,38081395348837e-02
160020;2012;Autóctone;Vivax;1006;7,31104651162791e-01
160020;2012;Autóctone;Falciparum+Vivax;11;7,99418604651163e-03
160020;2012;Autóctone;Gametócitos de F.;1;7,26744186046512e-04
160020;2012;Autóctone;Malariae;15;1,09011627906977e-02
160020;2012;Autóctone;Falciparum+Malariae;1;7,26744186046512e-04
160020;2012;Importado;Vivax;2;1,00000000000000e+00
160020;2013;Autóctone;Falciparum;744;2,95003965107058e-01
160020;2013;Autóctone;Falciparum+Gametócitos de F.;26;1,03092783505155e-02
160020;2013;Autóctone;Vivax;1680;6,66137985725615e-01
160020;2013;Autóctone;Falciparum+Vivax;62;2,45836637589215e-02
160020;2013;Autóctone;Gametócitos de F.;5;1,98255352894528e-03
160020;2013;Autóctone;Malariae;4;1,58604282315623e-03
160020;2013;Autóctone;Falciparum+Malariae;1;3,96510705789056e-04
160020;2013;Importado;Falciparum;2;1,33333333333333e-01
160020;2013;Importado;Falciparum+Gametócitos de F.;1;6,66666666666667e-02
160020;2013;Importado;Vivax;11;7,33333333333333e-01
160020;2013;Importado;Falciparum+Vivax;1;6,66666666666667e-02
160020;2013;NA;Vivax;1;1,00000000000000e+00
160020;2014;Autóctone;Falciparum;22;1,42857142857143e-02
160020;2014;Autóctone;Falciparum+Gametócitos de F.;2;1,29870129870130e-03
160020;2014;Autóctone;Vivax;1508;9,79220779220779e-01
160020;2014;Autóctone;Falciparum+Vivax;1;6,49350649350649e-04
160020;2014;Autóctone;Malariae;7;4,54545454545455e-03
160020;2014;Importado;Falciparum;3;5,26315789473684e-02
160020;2014;Importado;Vivax;54;9,47368421052632e-01
160020;2014;NA;Falciparum;1;2,00000000000000e-01
160020;2014;NA;Vivax;4;8,00000000000000e-01
160020;2015;Autóctone;Falciparum;42;2,17842323651452e-02
160020;2015;Autóctone;Falciparum+Gametócitos de F.;1;5,18672199170124e-04
160020;2015;Autóctone;Vivax;1875;9,72510373443983e-01
160020;2015;Autóctone;Falciparum+Vivax;1;5,18672199170124e-04
160020;2015;Autóctone;Gametócitos de F.;1;5,18672199170124e-04
160020;2015;Autóctone;Malariae;8;4,14937759336100e-03
160020;2015;Importado;Falciparum;2;3,70370370370370e-02
160020;2015;Importado;Vivax;52;9,62962962962963e-01
160020;2015;NA;Vivax;1;1,00000000000000e+00
160020;2016;Autóctone;Falciparum;9;5,70703868103995e-03
